id,type,title,alt_text,area,system,collection,color,color_source,chip_description,shot_type,setting,market,date,quality,website_ready,tags,drive_path,web_copy
fd8154b2217b,photo,Rooftop balcony with tan full flake floor,"Covered balcony with tan full flake floor, wood chairs and glass railing overlooking a river bridge",patio_or_porch,full_flake,,,,"tan, brown, black and white chips, small to medium size",finished,commercial,,,4,True,full flake; balcony; porch; exterior; tan chips; brown chips; glass railing; wood chairs; river view; finished,Exterior & Porches (No Poly Enhance)/IMG_4748.JPG,m/fd8154b2217b.jpg
882df93a7789,photo,Backyard patio with tan full flake floor,"Glossy tan full flake patio coating beside a house with white porch columns and lawn, full flake patio floor coating",patio_or_porch,full_flake,,,,tan and cream base with small brown and black chips,finished,residential,,,4,True,patio; exterior; full flake; tan chips; wet look; glossy; backyard; porch columns; residential,Exterior & Porches (No Poly Enhance)/IMG_4750.JPG,m/882df93a7789.jpg
2e0a136fbd0b,photo,Covered porch with gray full flake floor,"Covered porch with gray, white and black full flake floor coating beside brick wall and sliding glass door",patio_or_porch,full_flake,,,,"gray, white and black chips with scattered tan and brown chips, small to medium size",finished,residential,,,4,True,porch; exterior; full flake; gray chips; white chips; black chips; tan chips; brick wall; sliding glass door; finished floor,Exterior & Porches (No Poly Enhance)/IMG_4981.JPG,m/2e0a136fbd0b.jpg
79d06da19d71,photo,Covered front porch with tan full flake floor,Covered brick front porch with a tan full flake floor coating beside white windows and siding,patio_or_porch,full_flake,,,,"tan base with brown, black and white chips, small to medium size",finished,residential,,,4,True,front porch; full flake; tan chips; brown chips; brick house; covered porch; exterior floor; finished floor; residential,Exterior & Porches (No Poly Enhance)/IMG_5057.JPG,m/79d06da19d71.jpg
ede525123e98,photo,Close up of gray flake porch floor,"Low angle close up of a gray, white and black full flake coated porch floor with railing in background",patio_or_porch,full_flake,,,,"gray, white and black chips, medium size",close_up,residential,,,4,True,porch; exterior; full flake; gray chips; close up; residential; coated concrete; flake floor,Exterior & Porches (No Poly Enhance)/IMG_5061.JPG,m/ede525123e98.jpg
cc9843319cda,photo,Backyard patio with tan full flake floor,"Backyard patio with tan full flake floor coating, grill, flower beds and wood fence",patio_or_porch,full_flake,,,,"tan, brown, black and white chips, small to medium size",finished,residential,,,4,True,patio; full flake; tan chips; brown chips; backyard; grill; flower beds; exterior; finished floor,Exterior & Porches (No Poly Enhance)/IMG_5062.JPG,m/cc9843319cda.jpg
1d070b5c9c20,photo,Front porch with dark full flake coating,"Front porch floor and brick kneewall coated in dark brown and black full flake, caution tape nearby, exterior full flake floor coating",patio_or_porch,full_flake,,,,"dark brown and black chips with small light flecks, fine to medium size",finished,residential,,,3,False,front porch; exterior; full flake; dark flakes; brown and black chips; brick wall; caution tape; residential; entryway,Exterior & Porches (No Poly Enhance)/IMG_5067.JPG,m/1d070b5c9c20.jpg
790ae7ef760c,photo,Dark full flake coating on back patio,Back patio with a dark speckled full flake floor coating beside a brick house and lawn,patio_or_porch,full_flake,,,,"very dark base with black, gray and small brown chips, medium size",finished,residential,,,4,True,patio; exterior; full flake; dark chips; black and gray chips; brick house; glossy; finished floor; backyard,Exterior & Porches (No Poly Enhance)/IMG_5068.JPG,m/790ae7ef760c.jpg
ac5c52ae9d5b,photo,Covered front porch with brown full flake floor,Covered residential front porch with stone columns and a brown full flake concrete floor coating,patio_or_porch,full_flake,,,,"small brown, tan and gray chips with specks of black, fairly dense blend",finished,residential,,,4,True,porch; front porch; full flake; exterior; stone columns; brown chips; tan chips; residential; finished floor; covered porch,Exterior & Porches (No Poly Enhance)/IMG_5070.JPG,m/ac5c52ae9d5b.jpg
142affb27d32,photo,Covered porch with dark full flake floor,Covered residential porch with a dark full flake floor coating beside a gravel bed,patio_or_porch,full_flake,,,,"black base with white and gray chips, small to medium size",finished,residential,,,4,True,porch; exterior; full flake; dark floor; black and white chips; covered porch; gravel border; finished,Exterior & Porches (No Poly Enhance)/IMG_5071.JPG,m/142affb27d32.jpg
2f3bda07f1f0,photo,Gray full flake front porch floor,Low angle view of a gray full flake coated front porch with stone veneer and caution tape on the railing,patio_or_porch,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,full flake; porch; exterior; gray chips; white chips; black chips; stone veneer; sunny; low angle,Exterior & Porches (No Poly Enhance)/IMG_5144.JPG,m/2f3bda07f1f0.jpg
72039f1a29b8,photo,Brown full flake coating on exterior patio,"Low angle view of a brown full flake coated patio beside a house with siding, full flake patio floor coating",patio_or_porch,full_flake,,,,"tan, brown and black chips with some white, medium size",finished,residential,,,4,True,patio; exterior; full flake; brown chips; tan chips; low angle; residential; finished floor; house siding,Exterior & Porches (No Poly Enhance)/IMG_6313.JPG,m/72039f1a29b8.jpg
10b1db3dd19f,photo,Front porch with gray full flake floor,Covered front porch with white columns and a gray full flake floor coating beside black shutters,patio_or_porch,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,porch; exterior; full flake; gray chips; white columns; black shutters; finished floor; residential,Exterior & Porches (No Poly Enhance)/IMG_6325.JPG,m/10b1db3dd19f.jpg
89bb1998a96d,photo,Porch with tan full flake floor and wicker rocker,"White wicker rocking chair on a tan full flake coated porch floor, full flake patio floor coating",patio_or_porch,full_flake,,,,"tan and light brown chips, small size, fairly uniform",finished,residential,Indianapolis,2018-08-09,4,True,porch; full flake; tan chips; wicker furniture; rocking chair; exterior; finished floor; patio,Exterior & Porches (No Poly Enhance)/IMG_6405.JPG,m/89bb1998a96d.jpg
072421a85dcc,photo,Covered porch with gray full flake floor,"Covered residential porch with a gray full flake floor coating, caution tape still wrapped around a column",patio_or_porch,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,3,False,porch; exterior; full flake; gray chips; white chips; black chips; caution tape; patio floor,Exterior & Porches (No Poly Enhance)/IMG_6447.JPG,m/072421a85dcc.jpg
980d525663e0,photo,Covered brick porch with full flake floor,"Covered brick porch with glossy tan, brown, black and gray full flake concrete coating",patio_or_porch,full_flake,,,,"tan, brown, black, white and gray chips, small to medium size",finished,residential,Detroit,2018-08-15,4,True,porch; exterior; full flake; tan chips; brown chips; black chips; gray chips; brick walls; covered porch; glossy floor,Exterior & Porches (No Poly Enhance)/IMG_6536.JPG,m/980d525663e0.jpg
d17aaf00ac07,photo,Flake coated porch edge at grass level,"Low angle view of a flake coated concrete porch edge beside grass, tan and brown chips, full flake patio coating",patio_or_porch,full_flake,,,,"tan, brown and black chips with some gray, small to medium size",close_up,residential,,,4,True,porch; exterior; full flake; tan chips; brown chips; black chips; low angle; edge detail; residential; finished floor,Exterior & Porches (No Poly Enhance)/IMG_8558.JPG,m/d17aaf00ac07.jpg
92335d9550f1,photo,Front porch and walkway with gray flake floor,"Coated front porch, steps and walkway with light gray full flake finish on a brick home, full flake patio floor coating",patio_or_porch,full_flake,,,,"light gray base with small white, gray and black chips",finished,residential,,,4,True,front porch; patio; full flake; gray chips; white chips; exterior; steps; walkway; brick house; finished,Exterior & Porches (No Poly Enhance)/IMG_8577.JPG,m/92335d9550f1.jpg
fc7904224d12,photo,Low angle view of full flake patio floor,"Low angle view of a tan and brown flake coated patio floor edge with grass and sliding door behind, full flake concrete coating",patio_or_porch,full_flake,,,,"tan and brown base with black, rust and white chips, medium size",finished,residential,,,4,True,patio; porch; full flake; tan chips; brown chips; black chips; exterior; finished floor; low angle; grass edge,Exterior & Porches (No Poly Enhance)/IMG_8578.JPG,m/fc7904224d12.jpg
4d98ef2de2ef,photo,Front porch with gray tan full flake floor,"Covered brick front porch with a gray and tan full flake floor coating, low angle view with flag and lawn",patio_or_porch,full_flake,,,,"gray, tan and black chips, small to medium size",finished,residential,,,4,True,front porch; exterior; full flake; gray chips; tan chips; brick house; covered porch; residential; finished floor,Exterior & Porches (No Poly Enhance)/IMG_8579.JPG,m/4d98ef2de2ef.jpg
010785695a53,photo,Sunroom porch with brown full flake floor,Sunroom with wicker furniture on a glossy brown full flake floor coating,patio_or_porch,full_flake,,,,"tan, brown, black and white chips, small to medium size",finished,residential,,,4,True,sunroom; porch; full flake; brown chips; tan chips; wicker furniture; glossy floor; finished floor; exterior,Exterior & Porches (No Poly Enhance)/IMG_8580 2.JPG,m/010785695a53.jpg
a2c14a547d4d,photo,Front porch step with gray full flake coating,"Coated front porch step with gray, black and white flake coating beside brick wall and garden bed, full flake floor coating",patio_or_porch,full_flake,,,,"gray base with black and white chips, medium size",finished,residential,,,4,True,porch; front step; full flake; gray chips; brick house; exterior; garden; stem wall; residential; finished,Exterior & Porches (No Poly Enhance)/IMG_8585.JPG,m/a2c14a547d4d.jpg
a2351f5d3eff,photo,Brick porch with gray full flake floor,"Covered brick porch with glossy gray, white and black full flake floor coating in sunlight",patio_or_porch,full_flake,,,,"gray, white and black chips with slight tan, medium size, glossy clear coat",finished,residential,,,4,True,porch; full flake; exterior; brick columns; gray chips; white chips; black chips; glossy; residential; finished floor,Exterior & Porches (No Poly Enhance)/IMG_8586.JPG,m/a2351f5d3eff.jpg
89ba5859887a,photo,Flake coated patio edge beside green lawn,"Close up of a full flake coated patio edge with tan, brown and red chips next to a green lawn",patio_or_porch,full_flake,,,,"tan, brown, black and rust red chips, small to medium size",close_up,residential,,,4,True,patio; full flake; edge detail; tan chips; brown chips; rust red chips; lawn; exterior; close up; finished,Exterior & Porches (No Poly Enhance)/IMG_8696.JPG,m/89ba5859887a.jpg
0f5e6481b14a,photo,Covered porch with gray full flake floor,"Covered porch on a green metal building with a gray full flake floor coating, wrapped edges and gravel yard",patio_or_porch,full_flake,,,,"gray, white and black chips, small to medium size",finished,residential,,,4,True,porch; exterior; full flake; gray chips; white chips; black chips; covered porch; metal building; finished floor,Exterior & Porches (No Poly Enhance)/IMG_8814.JPG,m/0f5e6481b14a.jpg
f92f834b3784,photo,Front porch with tan full flake floor,"Front entry porch with a tan, brown and black full flake coated concrete floor",patio_or_porch,full_flake,,,,"tan base with brown, black and white chips, small to medium size",finished,residential,,,4,True,porch; front entry; full flake; tan chips; brown chips; exterior; residential; finished floor; siding,Exterior & Porches (No Poly Enhance)/IMG_9576.JPG,m/f92f834b3784.jpg
